image_name,image_fp,model,na,association_score,dist_to_pleasantness,dist_to_unpleasantness,dist_std,npermutations
CFD-BM-019-002-N.jpg,data/CFD Version 3.0/Images/CFD/BM-019/CFD-BM-019-002-N.jpg,RN50x16,25,-0.6066031455993652,0.1930198222398758,0.2012493312358856,0.0135665452107787,10000.0
CFD-BM-019-004-HO.jpg,data/CFD Version 3.0/Images/CFD/BM-019/CFD-BM-019-004-HO.jpg,RN50x16,25,-0.3746472001075744,0.1918855458498001,0.196959838271141,0.013544188812375,10000.0
CFD-BM-019-049-F.jpg,data/CFD Version 3.0/Images/CFD/BM-019/CFD-BM-019-049-F.jpg,RN50x16,25,-1.1195789575576782,0.1712905317544937,0.1874587833881378,0.0144413681700825,10000.0
CFD-BM-019-045-A.jpg,data/CFD Version 3.0/Images/CFD/BM-019/CFD-BM-019-045-A.jpg,RN50x16,25,-1.145737648010254,0.1819836646318435,0.2032035887241363,0.0185207538306713,10000.0
CFD-BM-019-008-HC.jpg,data/CFD Version 3.0/Images/CFD/BM-019/CFD-BM-019-008-HC.jpg,RN50x16,25,-0.5120639801025391,0.1948567330837249,0.201484128832817,0.0129425153136253,10000.0
CFD-BM-213-134-N.jpg,data/CFD Version 3.0/Images/CFD/BM-213/CFD-BM-213-134-N.jpg,RN50x16,25,-0.666480541229248,0.1832134574651718,0.1916715800762176,0.0126907266676425,10000.0
CFD-BM-021-021-N.jpg,data/CFD Version 3.0/Images/CFD/BM-021/CFD-BM-021-021-N.jpg,RN50x16,25,-0.5683653950691223,0.1851775497198104,0.1912808865308761,0.0107384035363793,10000.0
CFD-BM-021-029-F.jpg,data/CFD Version 3.0/Images/CFD/BM-021/CFD-BM-021-029-F.jpg,RN50x16,25,-1.2992234230041504,0.1693091243505478,0.1891747415065765,0.0152903785929083,10000.0
CFD-BM-021-022-HO.jpg,data/CFD Version 3.0/Images/CFD/BM-021/CFD-BM-021-022-HO.jpg,RN50x16,25,-0.4692175388336181,0.1828783750534057,0.1886959224939346,0.0123984012752771,10000.0
CFD-BM-021-009-HC.jpg,data/CFD Version 3.0/Images/CFD/BM-021/CFD-BM-021-009-HC.jpg,RN50x16,25,-0.3129115104675293,0.1834904104471206,0.1868480890989303,0.0107304416596889,10000.0
CFD-BM-021-026-A.jpg,data/CFD Version 3.0/Images/CFD/BM-021/CFD-BM-021-026-A.jpg,RN50x16,25,-1.3856931924819946,0.1713166385889053,0.2007650583982467,0.0212517604231834,10000.0
CFD-WM-240-125-N.jpg,data/CFD Version 3.0/Images/CFD/WM-240/CFD-WM-240-125-N.jpg,RN50x16,25,-0.9677315950393676,0.1846712082624435,0.1984671801328659,0.0142559902742505,10000.0
CFD-AM-203-086-N.jpg,data/CFD Version 3.0/Images/CFD/AM-203/CFD-AM-203-086-N.jpg,RN50x16,25,-0.6741262078285217,0.2000693678855896,0.2092065215110778,0.0135540692135691,10000.0
CFD-LF-213-079-N.jpg,data/CFD Version 3.0/Images/CFD/LF-213/CFD-LF-213-079-N.jpg,RN50x16,25,-0.562707781791687,0.192871868610382,0.2004941403865814,0.0135457012802362,10000.0
CFD-WM-223-056-N.jpg,data/CFD Version 3.0/Images/CFD/WM-223/CFD-WM-223-056-N.jpg,RN50x16,25,-1.0184670686721802,0.1844444423913955,0.1988084018230438,0.0141035094857215,10000.0
CFD-WM-011-011-A.jpg,data/CFD Version 3.0/Images/CFD/WM-011/CFD-WM-011-011-A.jpg,RN50x16,25,-1.3374613523483276,0.1675045043230056,0.1950306296348571,0.0205808747559785,10000.0
CFD-WM-011-002-N.jpg,data/CFD Version 3.0/Images/CFD/WM-011/CFD-WM-011-002-N.jpg,RN50x16,25,-0.8889106512069702,0.1891170889139175,0.201662078499794,0.0141127677634358,10000.0
CFD-WM-011-003-HO.jpg,data/CFD Version 3.0/Images/CFD/WM-011/CFD-WM-011-003-HO.jpg,RN50x16,25,-0.4041749835014343,0.1814314126968383,0.1863170266151428,0.0120878685265779,10000.0
CFD-WM-011-019-F.jpg,data/CFD Version 3.0/Images/CFD/WM-011/CFD-WM-011-019-F.jpg,RN50x16,25,-1.1330866813659668,0.1676588803529739,0.1845483928918838,0.0149057554081082,10000.0
CFD-WM-011-006-HC.jpg,data/CFD Version 3.0/Images/CFD/WM-011/CFD-WM-011-006-HC.jpg,RN50x16,25,-0.3422662913799286,0.1810907423496246,0.1852531433105468,0.0121612939983606,10000.0
CFD-BM-248-128-N.jpg,data/CFD Version 3.0/Images/CFD/BM-248/CFD-BM-248-128-N.jpg,RN50x16,25,-0.9030378460884094,0.1935426592826843,0.2069998979568481,0.0149021865800023,10000.0
CFD-WM-016-008-A.jpg,data/CFD Version 3.0/Images/CFD/WM-016/CFD-WM-016-008-A.jpg,RN50x16,25,-1.3618919849395752,0.1674504280090332,0.1979636251926422,0.0224050059914588,10000.0
CFD-WM-016-002-HO.jpg,data/CFD Version 3.0/Images/CFD/WM-016/CFD-WM-016-002-HO.jpg,RN50x16,25,-0.4675579369068146,0.1872385591268539,0.1925958395004272,0.011458002962172,10000.0
CFD-WM-016-001-N.jpg,data/CFD Version 3.0/Images/CFD/WM-016/CFD-WM-016-001-N.jpg,RN50x16,25,-0.8512452840805054,0.1888797879219055,0.2001620829105377,0.0132538704201579,10000.0
CFD-WM-016-005-HC.jpg,data/CFD Version 3.0/Images/CFD/WM-016/CFD-WM-016-005-HC.jpg,RN50x16,25,-0.5052804350852966,0.187695637345314,0.1934180706739425,0.011325261555612,10000.0
CFD-WM-224-197-N.jpg,data/CFD Version 3.0/Images/CFD/WM-224/CFD-WM-224-197-N.jpg,RN50x16,25,-1.1647231578826904,0.1798168420791626,0.1990528553724289,0.0165155231952667,10000.0
CFD-BM-045-004-N.jpg,data/CFD Version 3.0/Images/CFD/BM-045/CFD-BM-045-004-N.jpg,RN50x16,25,-1.132257342338562,0.1833226829767227,0.203783169388771,0.0180705264210701,10000.0
CFD-BM-045-057-HC.jpg,data/CFD Version 3.0/Images/CFD/BM-045/CFD-BM-045-057-HC.jpg,RN50x16,25,-0.8424714803695679,0.1863706707954406,0.1981428563594818,0.0139733934774994,10000.0
CFD-BM-045-055-HO.jpg,data/CFD Version 3.0/Images/CFD/BM-045/CFD-BM-045-055-HO.jpg,RN50x16,25,-0.4611691534519195,0.1820436120033264,0.1879917532205581,0.0128979599103331,10000.0
CFD-BM-045-061-A.jpg,data/CFD Version 3.0/Images/CFD/BM-045/CFD-BM-045-061-A.jpg,RN50x16,25,-1.2913012504577637,0.1733137965202331,0.2007173299789428,0.0212216433137655,10000.0
CFD-BM-045-045-F.jpg,data/CFD Version 3.0/Images/CFD/BM-045/CFD-BM-045-045-F.jpg,RN50x16,25,-1.3032044172286987,0.1726205646991729,0.1932084113359451,0.0157978646457195,10000.0
CFD-WM-029-023-N.jpg,data/CFD Version 3.0/Images/CFD/WM-029/CFD-WM-029-023-N.jpg,RN50x16,25,-0.5805959105491638,0.1885108202695846,0.1959556639194488,0.0128227630630135,10000.0
CFD-WM-029-014-A.jpg,data/CFD Version 3.0/Images/CFD/WM-029/CFD-WM-029-014-A.jpg,RN50x16,25,-1.2633219957351685,0.1772833615541458,0.2020415365695953,0.0195976756513118,10000.0
CFD-WM-029-009-HC.jpg,data/CFD Version 3.0/Images/CFD/WM-029/CFD-WM-029-009-HC.jpg,RN50x16,25,-0.3452479839324951,0.1950629204511642,0.1995129734277725,0.012889439240098,10000.0
CFD-WM-029-020-F.jpg,data/CFD Version 3.0/Images/CFD/WM-029/CFD-WM-029-020-F.jpg,RN50x16,25,-1.2094111442565918,0.1751763671636581,0.1957641541957855,0.0170229841023683,10000.0
CFD-WM-029-029-HO.jpg,data/CFD Version 3.0/Images/CFD/WM-029/CFD-WM-029-029-HO.jpg,RN50x16,25,-0.4274372160434723,0.1918661892414093,0.1975755095481872,0.0133570972830057,10000.0
CFD-LF-248-160-N.jpg,data/CFD Version 3.0/Images/CFD/LF-248/CFD-LF-248-160-N.jpg,RN50x16,25,-0.734634518623352,0.1832134872674942,0.1932436227798462,0.0136532317847013,10000.0
CFD-AM-251-124-N.jpg,data/CFD Version 3.0/Images/CFD/AM-251/CFD-AM-251-124-N.jpg,RN50x16,25,-1.1064993143081665,0.1812491565942764,0.1983482986688614,0.0154533693566918,10000.0
CFD-WM-020-003-HO.jpg,data/CFD Version 3.0/Images/CFD/WM-020/CFD-WM-020-003-HO.jpg,RN50x16,25,-0.6403102874755859,0.1865405291318893,0.1946920901536941,0.012730642221868,10000.0
CFD-WM-020-012-F.jpg,data/CFD Version 3.0/Images/CFD/WM-020/CFD-WM-020-012-F.jpg,RN50x16,25,-1.330847978591919,0.167967677116394,0.1949675530195236,0.020287724211812,10000.0
CFD-WM-020-001-N.jpg,data/CFD Version 3.0/Images/CFD/WM-020/CFD-WM-020-001-N.jpg,RN50x16,25,-1.0790915489196775,0.1895000487565994,0.2060050964355468,0.0152953173965215,10000.0
CFD-WM-020-005-HC.jpg,data/CFD Version 3.0/Images/CFD/WM-020/CFD-WM-020-005-HC.jpg,RN50x16,25,-0.6736566424369812,0.1917541176080703,0.2004882395267486,0.0129652423784136,10000.0
CFD-WM-020-008-A.jpg,data/CFD Version 3.0/Images/CFD/WM-020/CFD-WM-020-008-A.jpg,RN50x16,25,-1.3227430582046509,0.1709788739681244,0.1983513981103897,0.0206937566399574,10000.0
CFD-WM-212-097-N.jpg,data/CFD Version 3.0/Images/CFD/WM-212/CFD-WM-212-097-N.jpg,RN50x16,25,-0.6017941832542419,0.1843167841434478,0.1927301585674286,0.0139804845675826,10000.0
CFD-LF-241-188-N.jpg,data/CFD Version 3.0/Images/CFD/LF-241/CFD-LF-241-188-N.jpg,RN50x16,25,-0.7833826541900635,0.1844560950994491,0.1948955208063125,0.0133260870352387,10000.0
CFD-BM-241-235-N.jpg,data/CFD Version 3.0/Images/CFD/BM-241/CFD-BM-241-235-N.jpg,RN50x16,25,-1.1530834436416626,0.1800750195980072,0.197562426328659,0.0151657778769731,10000.0
CFD-LF-246-129-N.jpg,data/CFD Version 3.0/Images/CFD/LF-246/CFD-LF-246-129-N.jpg,RN50x16,25,-0.9955980181694032,0.1814574301242828,0.195180132985115,0.0137833766639232,10000.0
CFD-WM-215-041-N.jpg,data/CFD Version 3.0/Images/CFD/WM-215/CFD-WM-215-041-N.jpg,RN50x16,25,-1.04880952835083,0.1912260502576828,0.2080879062414169,0.0160771384835243,10000.0
CFD-BM-246-192-N.jpg,data/CFD Version 3.0/Images/CFD/BM-246/CFD-BM-246-192-N.jpg,RN50x16,25,-1.0283421277999878,0.1953393816947937,0.2101988643407821,0.0144499400630593,10000.0
CFD-WM-018-007-A.jpg,data/CFD Version 3.0/Images/CFD/WM-018/CFD-WM-018-007-A.jpg,RN50x16,25,-1.271388053894043,0.1804530769586563,0.20236137509346,0.0172317940741777,10000.0
CFD-WM-018-005-HC.jpg,data/CFD Version 3.0/Images/CFD/WM-018/CFD-WM-018-005-HC.jpg,RN50x16,25,-0.9997646808624268,0.1858984380960464,0.200822502374649,0.014927577227354,10000.0
CFD-WM-018-002-N.jpg,data/CFD Version 3.0/Images/CFD/WM-018/CFD-WM-018-002-N.jpg,RN50x16,25,-0.8299184441566467,0.1820065826177597,0.1928377002477646,0.013050821609795,10000.0
CFD-WM-018-004-HO.jpg,data/CFD Version 3.0/Images/CFD/WM-018/CFD-WM-018-004-HO.jpg,RN50x16,25,-0.742027759552002,0.1818568855524063,0.1923649162054062,0.0141612365841865,10000.0
CFD-BM-020-024-HC.jpg,data/CFD Version 3.0/Images/CFD/BM-020/CFD-BM-020-024-HC.jpg,RN50x16,25,-0.5109915137290955,0.1902189999818802,0.1964694410562515,0.0122319860383868,10000.0
CFD-BM-020-037-A.jpg,data/CFD Version 3.0/Images/CFD/BM-020/CFD-BM-020-037-A.jpg,RN50x16,25,-1.315287470817566,0.1819945573806762,0.2055504918098449,0.0179093424230813,10000.0
CFD-BM-020-001-N.jpg,data/CFD Version 3.0/Images/CFD/BM-020/CFD-BM-020-001-N.jpg,RN50x16,25,-0.744310736656189,0.1872607618570327,0.1970638781785965,0.0131707312539219,10000.0
CFD-BM-020-016-F.jpg,data/CFD Version 3.0/Images/CFD/BM-020/CFD-BM-020-016-F.jpg,RN50x16,25,-1.355690360069275,0.1741351187229156,0.1986163556575775,0.0180581323802471,10000.0
CFD-BM-020-026-HO.jpg,data/CFD Version 3.0/Images/CFD/BM-020/CFD-BM-020-026-HO.jpg,RN50x16,25,-0.1993286460638046,0.1910949200391769,0.1935538649559021,0.0123361339792609,10000.0
CFD-BM-212-117-N.jpg,data/CFD Version 3.0/Images/CFD/BM-212/CFD-BM-212-117-N.jpg,RN50x16,25,-0.8365086317062378,0.1868258416652679,0.1977728009223938,0.0130864866077899,10000.0
CFD-LF-212-066-N.jpg,data/CFD Version 3.0/Images/CFD/LF-212/CFD-LF-212-066-N.jpg,RN50x16,25,-0.7139891386032104,0.1824329793453216,0.1916584521532058,0.0129210269078612,10000.0
CFD-WM-241-072-N.jpg,data/CFD Version 3.0/Images/CFD/WM-241/CFD-WM-241-072-N.jpg,RN50x16,25,-0.974519908428192,0.1865307688713073,0.2002648115158081,0.014093137346208,10000.0
CFD-AM-202-079-N.jpg,data/CFD Version 3.0/Images/CFD/AM-202/CFD-AM-202-079-N.jpg,RN50x16,25,-1.1727571487426758,0.194921001791954,0.2132802009582519,0.015654731541872,10000.0
CFD-BM-215-155-N.jpg,data/CFD Version 3.0/Images/CFD/BM-215/CFD-BM-215-155-N.jpg,RN50x16,25,-0.8087162375450134,0.1786494255065918,0.1902956813573837,0.0144009171053767,10000.0
CFD-BM-027-001-N.jpg,data/CFD Version 3.0/Images/CFD/BM-027/CFD-BM-027-001-N.jpg,RN50x16,25,-0.7900937795639038,0.1986637115478515,0.2097702175378799,0.0140571994706988,10000.0
CFD-AM-205-153-N.jpg,data/CFD Version 3.0/Images/CFD/AM-205/CFD-AM-205-153-N.jpg,RN50x16,25,-0.9943538308143616,0.1822223216295242,0.1949175298213958,0.012767294421792,10000.0
CFD-BM-018-004-HC.jpg,data/CFD Version 3.0/Images/CFD/BM-018/CFD-BM-018-004-HC.jpg,RN50x16,25,-0.2279504537582397,0.1922253370285034,0.1951152980327606,0.0126780224964022,10000.0
CFD-BM-018-007-HO.jpg,data/CFD Version 3.0/Images/CFD/BM-018/CFD-BM-018-007-HO.jpg,RN50x16,25,-0.0547900795936584,0.193527340888977,0.1942333281040191,0.0128853106871247,10000.0
CFD-BM-018-001-N.jpg,data/CFD Version 3.0/Images/CFD/BM-018/CFD-BM-018-001-N.jpg,RN50x16,25,-0.8848257660865784,0.184387668967247,0.1977215558290481,0.0150695061311125,10000.0
CFD-BM-018-012-A.jpg,data/CFD Version 3.0/Images/CFD/BM-018/CFD-BM-018-012-A.jpg,RN50x16,25,-1.3329070806503296,0.1661188900470733,0.192740723490715,0.0199727602303028,10000.0
CFD-BM-018-040-F.jpg,data/CFD Version 3.0/Images/CFD/BM-018/CFD-BM-018-040-F.jpg,RN50x16,25,-1.1669427156448364,0.1742108762264251,0.1924297660589218,0.0156124969944357,10000.0
CFD-LF-215-157-N.jpg,data/CFD Version 3.0/Images/CFD/LF-215/CFD-LF-215-157-N.jpg,RN50x16,25,-0.8232616782188416,0.172025978565216,0.1835494637489318,0.0139973545446991,10000.0
CFD-BM-223-171-N.jpg,data/CFD Version 3.0/Images/CFD/BM-223/CFD-BM-223-171-N.jpg,RN50x16,25,-0.9204763770103456,0.1922317743301391,0.2059770077466964,0.0149327386170625,10000.0
